LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	DamianG�owienka
Date	2023/06/09
Time	13:01:43,8161287307739257812
***End_of_Header***	
	
Channels	3			
Samples	1	1	1	
Date	2023/06/09	2023/06/09	2023/06/09
Time	13:01:43,8161287307739257812	13:01:43,8161287307739257812	13:01:43,8161287307739257812
X_Dimension	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	
***End_of_Header***				
X_Value	Voltage 1	Current 1	Power 1	Comment
22,971299	0,381812	0,001672	0,000638
23,971136	0,385813	0,001632	0,000630
24,972343	0,370563	0,001679	0,000622
25,971354	0,364938	0,001726	0,000630
26,971128	0,359125	0,001752	0,000629
27,971078	0,342000	0,001796	0,000614
28,972469	0,359250	0,001741	0,000625
29,971278	0,376250	0,001715	0,000645
30,971070	0,380125	0,001639	0,000623
31,971305	NaN	NaN	0,000000
0,000000	0,370625	0,001726	0,000640
0,970493	0,374625	0,001730	0,000648
1,971103	0,370563	0,001708	0,000633
2,970762	0,376188	0,001679	0,000632
3,971012	0,359250	0,001766	0,000635
4,971857	0,363375	0,001730	0,000629
5,971495	0,381875	0,001624	0,000620
6,970681	0,387250	0,001628	0,000630
7,971957	0,391250	0,001606	0,000628
8,970777	0,385813	0,001621	0,000625
9,970649	0,370625	0,001701	0,000630
10,970615	0,364875	0,001723	0,000629
11,970671	0,380312	0,001668	0,000634
12,971770	0,396625	0,001646	0,000653
13,970564	0,401875	0,001603	0,000644
14,970575	0,407125	0,001548	0,000630
15,970619	0,413813	0,001497	0,000619
16,971682	0,427500	0,001413	0,000604
17,972168	0,432563	0,001373	0,000594
18,971298	0,418938	0,001475	0,000618
19,971781	0,403187	0,001566	0,000631
20,971066	0,387188	0,001621	0,000628
21,972131	NaN	NaN	0,000000
0,000000	0,381500	0,001643	0,000627
0,970406	0,392562	0,001621	0,000636
1,971041	0,398000	0,001570	0,000625
2,969556	0,401875	0,001613	0,000648
3,969621	0,396562	0,001581	0,000627
4,971406	0,391188	0,001628	0,000637
5,969934	0,396500	0,001606	0,000637
6,970349	0,401938	0,001544	0,000621
7,970108	0,398062	0,001581	0,000629
8,969926	0,401938	0,001573	0,000632
9,971075	0,417625	0,001530	0,000639
10,969792	0,413875	0,001479	0,000612
11,969654	0,417625	0,001530	0,000639
12,969936	0,413813	0,001479	0,000612
13,971135	0,408687	0,001541	0,000630
14,969679	0,403313	0,001570	0,000633
15,971217	0,396375	0,001603	0,000635
16,969911	0,381563	0,001683	0,000642
17,969923	0,374375	0,001672	0,000626
18,970306	0,380063	0,001657	0,000630
19,969784	0,374375	0,001675	0,000627
20,969753	0,368688	0,001708	0,000630
21,969718	0,385500	0,001683	0,000649
22,971410	0,380063	0,001694	0,000644
23,969784	0,396250	0,001606	0,000636
24,971522	0,381500	0,001624	0,000620
25,969782	0,387188	0,001639	0,000635
26,969931	0,370312	0,001726	0,000639
27,969559	0,363187	0,001737	0,000631
28,970994	0,370375	0,001715	0,000635
29,969810	0,376000	0,001661	0,000624
30,969685	0,379937	0,001654	0,000628
31,969771	0,379937	0,001654	0,000628
32,969717	0,370250	0,001701	0,000630
33,971054	0,385437	0,001657	0,000639
34,969629	0,392375	0,001603	0,000629
35,969776	0,396188	0,001577	0,000625
36,969566	0,392375	0,001613	0,000633
37,970889	0,375812	0,001694	0,000636
38,970351	0,381375	0,001675	0,000639
39,969550	0,385188	0,001654	0,000637
40,969941	0,390937	0,001595	0,000624
41,969533	0,386875	0,001632	0,000631
42,970188	0,390813	0,001646	0,000643
43,969778	0,396125	0,001595	0,000632
44,970962	0,401562	0,001559	0,000626
45,969652	0,406875	0,001559	0,000634
46,970751	0,413562	0,001512	0,000625
47,971239	0,397750	0,001577	0,000627
48,969987	0,401562	0,001581	0,000635
49,970032	0,406938	0,001544	0,000628
50,971469	0,413562	0,001541	0,000637
51,969842	0,397750	0,001570	0,000624
52,970217	NaN	NaN	0,000000
0,000000	0,417187	0,001482	0,000618
0,970159	0,401375	0,001566	0,000629
1,970558	NaN	NaN	0,000000
0,000000	0,401500	0,001563	0,000627
0,977416	0,406562	0,001519	0,000617
1,976525	0,401375	0,001559	0,000626
2,977246	0,417063	0,001490	0,000621
3,976494	0,402938	0,001563	0,000630
4,976718	0,396125	0,001563	0,000619
5,976643	0,392313	0,001588	0,000623
6,976487	0,392313	0,001588	0,000623
7,976504	0,392062	0,001577	0,000618
8,978080	0,406562	0,001530	0,000622
9,976442	0,402750	0,001548	0,000623
10,976490	0,386750	0,001617	0,000625
11,976522	NaN	NaN	0,000000
0,000000	0,395937	0,001581	0,000626
0,969798	0,402813	0,001537	0,000619
1,969670	0,386813	0,001610	0,000623
2,969697	0,392062	0,001592	0,000624
3,969679	0,386750	0,001632	0,000631
4,970647	0,379563	0,001654	0,000628
5,970978	0,375688	0,001661	0,000624
6,969778	0,379688	0,001679	0,000638
7,969773	0,385188	0,001617	0,000623
8,970354	0,390750	0,001592	0,000622
9,969965	0,386813	0,001646	0,000637
10,969956	0,390750	0,001624	0,000635
11,969890	0,375750	0,001708	0,000642
12,969914	0,381312	0,001664	0,000635
13,970246	0,364500	0,001745	0,000636
14,969958	0,368625	0,001672	0,000616
15,969861	0,364563	0,001730	0,000631
16,970162	0,368563	0,001672	0,000616
17,969892	0,374188	0,001657	0,000620
18,970056	0,368563	0,001712	0,000631
19,969676	0,374188	0,001697	0,000635
20,969787	0,390937	0,001628	0,000636
21,970826	0,406938	0,001541	0,000627
22,969970	0,412062	0,001515	0,000624
23,970519	0,408375	0,001548	0,000632
24,971109	0,401500	0,001581	0,000635
25,971529	0,406875	0,001533	0,000624
26,969837	0,403000	0,001563	0,000630
27,970047	0,406938	0,001530	0,000623
28,971107	NaN	NaN	0,000000
0,000000	0,386937	0,001599	0,000619
0,969687	0,392313	0,001592	0,000624
1,968255	0,408250	0,001541	0,000629
2,968332	0,403062	0,001570	0,000633
3,968383	0,397750	0,001581	0,000629
4,969008	0,392437	0,001643	0,000645
5,968591	0,375875	0,001686	0,000634
6,968518	0,390937	0,001635	0,000639
7,968206	0,397688	0,001588	0,000632
8,968640	0,403062	0,001555	0,000627
9,969440	0,396250	0,001617	0,000641
10,969134	0,401500	0,001541	0,000619
11,968424	0,385313	0,001639	0,000632
12,968488	0,390875	0,001632	0,000638
13,968233	NaN	NaN	0,000000
0,000000	0,392437	0,001617	0,000635
0,970772	0,396375	0,001559	0,000618
1,969778	0,392437	0,001606	0,000630
2,970216	0,396375	0,001581	0,000627
3,971249	0,381500	0,001632	0,000622
4,970685	0,396313	0,001595	0,000632
5,970076	0,392500	0,001595	0,000626
6,970815	0,407125	0,001519	0,000618
7,969676	0,412375	0,001537	0,000634
8,970565	0,408562	0,001552	0,000634
9,969750	0,392437	0,001628	0,000639
10,969906	0,396313	0,001592	0,000631
11,970926	0,392437	0,001606	0,000630
12,969664	0,387062	0,001657	0,000641
13,970175	0,390813	0,001628	0,000636
14,969383	0,387000	0,001624	0,000629
15,969488	NaN	NaN	0,000000
0,000000	0,417312	0,001482	0,000619
0,969441	0,413562	0,001482	0,000613
1,969051	0,417312	0,001490	0,000622
2,967920	0,412187	0,001519	0,000626
3,968305	NaN	NaN	0,000000
0,000000	0,412125	0,001490	0,000614
0,970254	0,397688	0,001581	0,000629
1,970136	0,381312	0,001617	0,000617
2,971272	NaN	NaN	0,000000
0,000000	0,381375	0,001639	0,000625
0,970878	0,397625	0,001595	0,000634
1,971199	NaN	NaN	0,000000
0,000000	0,406938	0,001552	0,000631
0,973728	0,413625	0,001464	0,000606
1,973513	0,418750	0,001501	0,000628
2,973706	0,403125	0,001533	0,000618
3,973682	NaN	NaN	0,000000
0,000000	0,392375	0,001621	0,000636
0,971001	0,396250	0,001584	0,000628
1,971076	NaN	NaN	0,000000
0,000000	0,385375	0,001657	0,000639
0,970526	0,392437	0,001595	0,000626
1,970364	0,406938	0,001519	0,000618
2,971098	0,391000	0,001621	0,000634
3,970019	NaN	NaN	0,000000
0,000000	0,391000	0,001595	0,000624
0,977924	0,386875	0,001621	0,000627
1,978729	0,401625	0,001541	0,000619
2,977149	0,397813	0,001606	0,000639
3,978281	0,403062	0,001566	0,000631
4,977121	0,397688	0,001577	0,000627
5,977342	0,392437	0,001599	0,000627
6,977389	0,396125	0,001592	0,000630
7,977047	0,402938	0,001559	0,000628
8,978399	0,396125	0,001581	0,000626
9,978294	0,392062	0,001588	0,000623
10,977942	0,396062	0,001552	0,000615
11,977243	0,390813	0,001617	0,000632
12,976999	NaN	NaN	0,000000
0,000000	0,392250	0,001599	0,000627
0,968726	0,386750	0,001646	0,000637
1,969288	0,390813	0,001603	0,000626
2,969850	0,385125	0,001650	0,000635
3,970091	0,390688	0,001635	0,000639
4,969679	0,406750	0,001530	0,000622
5,968782	NaN	NaN	0,000000
0,000000	0,406687	0,001533	0,000624
0,972190	0,401438	0,001566	0,000629
1,972745	NaN	NaN	0,000000
0,000000	0,390937	0,001635	0,000639
0,969905	0,406813	0,001537	0,000625
1,969954	0,403000	0,001555	0,000627
2,969967	0,397688	0,001588	0,000632
3,971586	0,390688	0,001570	0,000613
4,969923	0,385250	0,001664	0,000641
5,969985	0,390750	0,001646	0,000643
6,970102	0,406938	0,001552	0,000631
7,970088	0,413438	0,001493	0,000617
8,969710	0,406687	0,001504	0,000612
9,970536	0,390750	0,001632	0,000638
10,969917	0,386813	0,001610	0,000623
11,969955	0,379688	0,001621	0,000615
12,969975	0,375750	0,001705	0,000640
13,971013	0,379750	0,001675	0,000636
14,969926	0,396125	0,001570	0,000622
15,970798	0,379875	0,001639	0,000623
16,971542	0,374188	0,001683	0,000630
17,969946	0,390875	0,001639	0,000641
18,969922	0,386875	0,001635	0,000633
19,970650	0,381312	0,001654	0,000631
20,971424	0,374188	0,001723	0,000645
21,970698	0,370125	0,001683	0,000623
22,969944	0,385188	0,001628	0,000627
23,971550	0,392375	0,001599	0,000627
24,969917	0,396062	0,001577	0,000625
25,969835	0,401313	0,001570	0,000630
26,969944	0,408250	0,001526	0,000623
27,969752	0,402813	0,001555	0,000626
28,969866	0,386813	0,001599	0,000618
29,970886	0,390625	0,001599	0,000625
30,970420	0,390625	0,001599	0,000625
31,971411	0,368250	0,001701	0,000626
32,971283	0,362563	0,001737	0,000630
33,971574	0,368188	0,001675	0,000617
34,969761	0,352687	0,001730	0,000610
35,969861	0,356812	0,001741	0,000621
36,971240	0,363938	0,001697	0,000618
37,969679	0,379375	0,001690	0,000641
38,969964	0,395750	0,001570	0,000621
39,969692	0,380812	0,001635	0,000623
40,970042	0,386437	0,001632	0,000631
41,970876	0,369688	0,001697	0,000627
42,970212	0,364187	0,001737	0,000633
43,969757	0,356812	0,001715	0,000612
44,970003	0,351187	0,001766	0,000620
45,969888	0,358375	0,001737	0,000623
46,969693	0,362563	0,001697	0,000615
47,970142	0,358375	0,001737	0,000623
48,970086	0,352812	0,001763	0,000622
49,969666	0,358312	0,001686	0,000604
50,971272	0,351062	0,001730	0,000607
51,969944	0,356875	0,001690	0,000603
52,969859	0,362438	0,001686	0,000611
53,970140	0,368125	0,001705	0,000627
54,970384	0,368125	0,001705	0,000627
55,971630	0,381063	0,001643	0,000626
56,969951	0,375437	0,001635	0,000614
57,969978	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,368125	0,001690	0,000622
0,974656	0,373875	0,001694	0,000633
1,974356	0,369625	0,001672	0,000618
2,974463	0,362500	0,001708	0,000619
3,974442	0,369625	0,001672	0,000618
4,974319	0,364000	0,001748	0,000636
5,975532	0,368063	0,001675	0,000617
6,974558	0,364125	0,001697	0,000618
7,974668	0,369625	0,001654	0,000611
8,974617	0,384750	0,001610	0,000619
9,975466	0,379188	0,001639	0,000621
10,974637	0,375250	0,001613	0,000605
11,974544	0,380750	0,001621	0,000617
12,974508	NaN	NaN	0,000000
0,000000	0,352625	0,001723	0,000607
0,971132	0,350938	0,001748	0,000614
1,971850	0,358250	0,001708	0,000612
2,970270	0,352625	0,001759	0,000620
3,971806	0,356563	0,001697	0,000605
4,970543	0,350938	0,001708	0,000599
5,970684	0,356625	0,001705	0,000608
6,971003	0,363875	0,001675	0,000610
7,970272	0,367937	0,001661	0,000611
8,971550	0,352563	0,001734	0,000611
9,970675	0,356625	0,001745	0,000622
10,970259	0,362312	0,001697	0,000615
11,970272	0,379063	0,001624	0,000616
12,970505	0,363750	0,001697	0,000617
13,970494	0,369500	0,001668	0,000616
14,970773	0,373625	0,001668	0,000623
15,970567	0,369437	0,001686	0,000623
16,972052	0,373563	0,001661	0,000620
17,970269	0,358187	0,001726	0,000618
18,970375	0,350938	0,001705	0,000598
19,971534	0,345062	0,001752	0,000605
20,971126	0,351000	0,001734	0,000609
21,971676	0,346813	0,001770	0,000614
22,970421	0,350938	0,001770	0,000621
23,970466	0,367812	0,001683	0,000619
24,970562	0,352563	0,001759	0,000620
25,971075	0,368000	0,001708	0,000629
26,970357	0,373563	0,001672	0,000625
27,970896	0,379188	0,001635	0,000620
28,970585	NaN	NaN	0,000000
0,000000	0,373688	0,001654	0,000618
0,971029	0,364000	0,001730	0,000630
1,970617	0,356687	0,001719	0,000613
2,971192	0,341000	0,001752	0,000597
3,970794	0,346813	0,001737	0,000603
4,971715	0,373812	0,001697	0,000634
5,970467	0,390437	0,001628	0,000636
6,970518	0,395688	0,001548	0,000612
7,970922	0,390313	0,001555	0,000607
8,970722	0,375312	0,001694	0,000636
9,971527	0,379375	0,001661	0,000630
10,971709	0,385000	0,001603	0,000617
11,970481	0,369750	0,001686	0,000624
12,970682	0,375312	0,001679	0,000630
13,971358	0,369688	0,001694	0,000626
14,970656	0,384937	0,001632	0,000628
15,972302	0,390375	0,001588	0,000620
16,971932	0,386562	0,001606	0,000621
17,970568	0,380937	0,001646	0,000627
18,970504	0,375312	0,001668	0,000626
19,971527	0,369688	0,001686	0,000623
20,970905	0,375250	0,001643	0,000616
21,972103	0,369625	0,001683	0,000622
22,971906	0,373750	0,001621	0,000606
23,970469	0,379375	0,001639	0,000622
24,970878	0,395750	0,001595	0,000631
25,972159	0,390437	0,001577	0,000616
26,970680	0,375375	0,001661	0,000623
27,970684	0,369750	0,001675	0,000619
28,970808	0,352687	0,001705	0,000601
29,971923	0,369688	0,001661	0,000614
30,970718	0,369688	0,001661	0,000614
31,970724	0,368063	0,001730	0,000637
32,970730	0,373750	0,001639	0,000613
33,970824	0,358375	0,001741	0,000624
34,970779	0,364125	0,001719	0,000626
35,971977	0,356812	0,001723	0,000615
36,970422	0,362500	0,001715	0,000622
37,970611	0,368250	0,001712	0,000630
38,970593	0,364125	0,001675	0,000610
39,970731	0,368250	0,001690	0,000622
40,970719	0,384875	0,001657	0,000638
41,972324	0,391875	0,001603	0,000628
42,970625	0,384875	0,001632	0,000628
43,970714	0,392000	0,001621	0,000635
44,971626	0,375312	0,001657	0,000622
45,971638	0,368125	0,001715	0,000632
46,970857	0,375312	0,001668	0,000626
47,970483	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,384937	0,001592	0,000613
0,972056	0,384875	0,001606	0,000618
1,970496	0,379312	0,001632	0,000619
2,970294	0,364125	0,001668	0,000607
3,970232	0,368125	0,001668	0,000614
4,970435	0,364063	0,001726	0,000629
5,970142	0,368063	0,001683	0,000619
6,970210	0,373812	0,001664	0,000622
7,970227	NaN	NaN	0,000000
0,000000	0,369563	0,001686	0,000623
0,972090	0,368063	0,001701	0,000626
1,972137	0,363938	0,001697	0,000618
2,972257	0,356687	0,001719	0,000613
3,972173	0,373625	0,001672	0,000625
4,973881	0,380688	0,001661	0,000632
5,972069	0,380688	0,001661	0,000632
6,972371	0,390250	0,001595	0,000623
7,973263	0,395625	0,001570	0,000621
8,972169	NaN	NaN	0,000000
0,000000	0,395562	0,001588	0,000628
0,977104	0,400875	0,001552	0,000622
1,977135	0,397000	0,001573	0,000625
2,976882	0,397000	0,001573	0,000625
3,977065	0,406000	0,001504	0,000611
4,977141	0,380563	0,001628	0,000620
5,977017	0,395375	0,001559	0,000616
6,977038	0,380563	0,001635	0,000622
7,977017	0,380563	0,001635	0,000622
8,977069	0,358063	0,001686	0,000604
9,978168	0,375188	0,001643	0,000616
10,978129	0,369375	0,001646	0,000608
11,977153	0,373563	0,001686	0,000630
12,977007	0,369500	0,001657	0,000612
13,976843	0,362125	0,001690	0,000612
14,978465	0,367812	0,001668	0,000614
15,976917	0,384688	0,001632	0,000628
16,976905	0,391625	0,001581	0,000619
17,978580	0,374937	0,001646	0,000617
18,977427	0,390188	0,001595	0,000622
19,978336	0,397062	0,001533	0,000609
20,976802	0,402313	0,001515	0,000610
21,978175	0,386250	0,001621	0,000626
22,978161	0,380625	0,001635	0,000622
23,976957	0,384688	0,001632	0,000628
24,978342	0,380750	0,001657	0,000631
25,977290	0,375188	0,001624	0,000609
26,978250	0,380750	0,001621	0,000617
27,977690	0,384813	0,001628	0,000626
28,977069	0,391750	0,001577	0,000618
29,978582	0,386313	0,001599	0,000618
30,978384	0,391688	0,001566	0,000613
31,977665	0,397062	0,001566	0,000622
32,977188	0,411500	0,001515	0,000623
33,977499	0,407687	0,001512	0,000616
34,977036	0,391750	0,001577	0,000618
35,976833	0,406187	0,001486	0,000604
36,977808	0,402438	0,001555	0,000626
37,977047	0,397062	0,001533	0,000609
38,977167	0,390062	0,001643	0,000641
39,976803	0,395375	0,001537	0,000608
40,977962	0,390000	0,001603	0,000625
41,978042	0,396875	0,001566	0,000622
42,977259	0,400750	0,001515	0,000607
43,978744	0,386062	0,001592	0,000614
44,977393	NaN	NaN	0,000000
0,000000	0,400875	0,001566	0,000628
0,969044	0,400687	0,001530	0,000613
1,970275	0,386062	0,001599	0,000617
2,969749	0,390000	0,001595	0,000622
3,969159	0,386062	0,001617	0,000624
4,969110	0,400750	0,001522	0,000610
5,969995	0,396937	0,001552	0,000616
6,969193	0,400875	0,001537	0,000616
7,968846	0,397062	0,001570	0,000623
8,970729	0,391625	0,001621	0,000635
9,969078	0,384562	0,001592	0,000612
10,969307	0,391625	0,001592	0,000623
11,969213	0,375000	0,001668	0,000626
12,969121	0,369312	0,001679	0,000620
13,969971	NaN	NaN	0,000000
0,000000	0,363625	0,001679	0,000611
0,970158	0,362000	0,001654	0,000599
1,970361	0,369312	0,001686	0,000623
2,970391	0,362063	0,001679	0,000608
3,969771	0,358000	0,001719	0,000615
4,970053	0,361938	0,001690	0,000612
5,969801	0,367688	0,001690	0,000621
6,970246	NaN	NaN	0,000000
0,000000	0,384562	0,001621	0,000623
0,971766	0,384625	0,001624	0,000625
1,970692	0,400687	0,001533	0,000614
2,971257	NaN	NaN	0,000000
0,000000	0,384500	0,001643	0,000632
0,969455	0,386125	0,001610	0,000622
1,969853	0,389937	0,001559	0,000608
2,971135	0,389937	0,001559	0,000608
3,969730	0,390125	0,001566	0,000611
4,970476	0,386062	0,001581	0,000610
5,971130	0,400750	0,001519	0,000609
6,969591	0,395437	0,001548	0,000612
7,969491	NaN	NaN	0,000000
0,000000	0,380437	0,001650	0,000628
0,971004	0,369188	0,001654	0,000610
1,969804	0,373312	0,001635	0,000610
2,969628	NaN	NaN	0,000000
0,000000	0,389937	0,001573	0,000614
0,970663	0,378875	0,001610	0,000610
1,971927	0,363625	0,001646	0,000599
2,971299	0,379000	0,001635	0,000620
3,971030	0,363625	0,001694	0,000616
4,970554	0,367750	0,001672	0,000615
5,970649	0,352187	0,001723	0,000607
6,971816	0,356187	0,001712	0,000610
7,971009	0,350687	0,001723	0,000604
8,971874	0,356187	0,001712	0,000610
9,971567	0,363563	0,001719	0,000625
10,972123	0,356125	0,001737	0,000619
11,970775	NaN	NaN	0,000000
0,000000	0,373188	0,001650	0,000616
0,971449	0,386062	0,001606	0,000620
1,969839	0,380437	0,001617	0,000615
2,969905	0,384313	0,001624	0,000624
3,969983	0,389875	0,001595	0,000622
4,970054	0,385875	0,001606	0,000620
5,969964	0,369063	0,001646	0,000608
6,971029	0,373250	0,001664	0,000621
7,971219	0,380250	0,001635	0,000622
8,971593	0,384375	0,001606	0,000617
9,969825	0,380375	0,001599	0,000608
10,971117	0,395375	0,001563	0,000618
11,970146	0,391562	0,001566	0,000613
12,969695	0,391562	0,001566	0,000613
13,969686	0,391437	0,001577	0,000617
14,969919	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,389750	0,001577	0,000615
0,968925	0,391375	0,001592	0,000623
1,969998	0,405938	0,001504	0,000611
2,968853	0,391375	0,001581	0,000619
3,969056	0,396688	0,001508	0,000598
4,969072	0,400500	0,001493	0,000598
5,969085	0,396625	0,001519	0,000602
6,968690	0,401938	0,001526	0,000613
7,969294	0,405875	0,001512	0,000613
8,969451	0,412687	0,001479	0,000610
9,969510	0,396813	0,001548	0,000614
10,970252	0,391375	0,001595	0,000624
11,970638	0,395062	0,001566	0,000619
12,968785	0,380437	0,001617	0,000615
13,968765	0,363375	0,001686	0,000613
14,969602	0,378812	0,001654	0,000626
15,968929	0,385875	0,001603	0,000618
16,969656	0,400625	0,001555	0,000623
17,969175	0,395188	0,001592	0,000629
18,968862	0,391375	0,001592	0,000623
19,968812	0,384375	0,001621	0,000623
20,969102	0,380312	0,001639	0,000623
21,968778	0,374750	0,001668	0,000625
22,968845	0,389875	0,001573	0,000613
23,970405	0,396625	0,001526	0,000605
24,969249	0,402125	0,001512	0,000608
25,968977	0,396500	0,001544	0,000612
26,969432	0,400438	0,001537	0,000615
27,968817	0,405875	0,001519	0,000616
28,969026	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,395062	0,001559	0,000616
0,970421	0,405875	0,001526	0,000619
1,970032	0,401813	0,001559	0,000626
2,970115	0,385750	0,001566	0,000604
3,971764	0,385750	0,001566	0,000604
4,970778	0,396375	0,001530	0,000606
5,970391	0,410813	0,001464	0,000601
6,970290	0,407187	0,001497	0,000610
7,970161	0,401875	0,001519	0,000610
8,970209	0,396625	0,001573	0,000624
9,971847	0,389688	0,001595	0,000622
10,970384	0,374688	0,001643	0,000615
11,970219	0,367375	0,001679	0,000617
12,970246	0,372937	0,001672	0,000623
13,970370	NaN	NaN	0,000000
0,000000	0,389688	0,001592	0,000620
0,969866	0,391313	0,001570	0,000614
1,971551	0,406000	0,001515	0,000615
2,971653	0,411187	0,001453	0,000598
3,970068	0,426687	0,001391	0,000594
4,970138	0,412938	0,001475	0,000609
5,970049	0,396813	0,001584	0,000629
6,970042	0,380500	0,001632	0,000621
7,971422	0,363438	0,001672	0,000608
8,969959	0,378812	0,001650	0,000625
9,969739	0,374812	0,001650	0,000618
10,970024	0,378750	0,001639	0,000621
11,970130	0,395313	0,001555	0,000615
12,969820	0,391437	0,001613	0,000632
13,970613	0,405875	0,001504	0,000611
14,970204	0,389875	0,001599	0,000623
15,971138	0,384313	0,001613	0,000620
16,970912	0,389937	0,001606	0,000626
17,969942	0,385937	0,001599	0,000617
18,971066	0,380250	0,001654	0,000629
19,970132	0,374625	0,001664	0,000624
20,970388	0,357625	0,001697	0,000607
21,971700	0,363375	0,001708	0,000621
22,970561	0,369063	0,001664	0,000614
23,970052	NaN	NaN	0,000000
0,000000	0,384188	0,001628	0,000625
0,969920	0,385750	0,001610	0,000621
1,970161	0,400313	0,001526	0,000611
2,971057	0,385625	0,001573	0,000607
3,969862	0,389813	0,001559	0,000608
4,970437	0,374500	0,001672	0,000626
5,971044	0,367250	0,001635	0,000601
6,969844	0,351875	0,001705	0,000600
7,970248	0,356000	0,001723	0,000613
8,969849	0,373000	0,001664	0,000621
9,970169	0,369000	0,001635	0,000603
10,971387	0,374563	0,001639	0,000614
11,971613	0,378500	0,001613	0,000611
12,970198	0,372937	0,001635	0,000610
13,969778	0,378688	0,001621	0,000614
14,970183	0,378688	0,001621	0,000614
15,969962	0,391188	0,001595	0,000624
16,971406	0,385625	0,001610	0,000621
17,970088	0,389437	0,001573	0,000613
18,970197	0,405687	0,001468	0,000595
19,970174	0,400125	0,001548	0,000619
20,969966	0,394875	0,001592	0,000628
21,969962	0,401562	0,001533	0,000616
22,970057	0,415875	0,001442	0,000600
23,969781	0,412062	0,001446	0,000596
24,971049	NaN	NaN	0,000000
0,000000	0,374312	0,001639	0,000613
0,970038	0,374188	0,001635	0,000612
1,970108	0,379688	0,001632	0,000620
2,970104	0,374125	0,001632	0,000610
3,970268	0,378125	0,001639	0,000620
4,969920	0,394500	0,001566	0,000618
5,970038	0,401313	0,001526	0,000612
6,970357	0,394500	0,001573	0,000621
7,971613	0,379688	0,001639	0,000622
8,970113	0,383625	0,001610	0,000618
9,971774	0,378000	0,001610	0,000609
10,971218	0,394375	0,001533	0,000605
11,971432	0,389000	0,001581	0,000615
12,971346	0,385000	0,001559	0,000600
13,970050	0,388937	0,001530	0,000595
14,970103	NaN	NaN	0,000000
0,000000	0,373875	0,001639	0,000613
0,972148	0,362625	0,001664	0,000604
1,970865	0,366750	0,001628	0,000597
2,971853	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,379312	0,001624	0,000616
0,968926	0,368063	0,001635	0,000602
1,968930	0,383250	0,001515	0,000581
2,969062	0,368000	0,001650	0,000607
3,970073	0,362375	0,001639	0,000594
4,968805	0,366563	0,001624	0,000595
5,969293	0,351000	0,001679	0,000589
6,970540	0,345313	0,001683	0,000581
7,970087	0,360687	0,001628	0,000587
8,969014	0,355063	0,001675	0,000595
9,969035	0,362312	0,001635	0,000593
10,969277	0,368000	0,001628	0,000599
11,969061	0,373500	0,001617	0,000604
12,968922	0,366375	0,001617	0,000592
13,969785	0,371937	0,001592	0,000592
14,968770	0,368000	0,001639	0,000603
15,969441	0,362312	0,001635	0,000593
16,968743	0,368063	0,001628	0,000599
17,969176	0,371875	0,001617	0,000601
18,968844	0,379125	0,001606	0,000609
19,969474	0,373500	0,001635	0,000611
20,969161	0,378937	0,001606	0,000609
21,969036	0,384750	0,001548	0,000596
22,968969	0,399250	0,001512	0,000603
23,968902	0,404687	0,001479	0,000598
24,968830	0,399375	0,001493	0,000596
25,968763	0,383188	0,001541	0,000590
26,968856	0,368125	0,001624	0,000598
27,968879	0,372063	0,001624	0,000604
28,969396	0,388813	0,001563	0,000608
29,970210	NaN	NaN	0,000000
0,000000	0,384750	0,001577	0,000607
0,969113	0,384750	0,001599	0,000615
1,969328	0,388875	0,001522	0,000592
2,968608	0,404750	0,001475	0,000597
3,969001	0,409938	0,001450	0,000594
4,968602	0,395625	0,001566	0,000620
5,968767	0,390313	0,001548	0,000604
6,968853	0,383188	0,001592	0,000610
7,968910	0,379375	0,001570	0,000596
8,969905	0,384750	0,001559	0,000600
9,968769	0,379250	0,001595	0,000605
10,969885	0,384875	0,001592	0,000613
11,968910	0,377750	0,001595	0,000603
12,968779	0,372125	0,001606	0,000598
13,968978	0,379250	0,001595	0,000605
14,968762	0,372188	0,001603	0,000596
15,968878	0,368188	0,001610	0,000593
16,968765	0,374000	0,001635	0,000612
17,968963	0,368375	0,001683	0,000620
18,969903	0,361125	0,001661	0,000600
19,968685	0,355438	0,001697	0,000603
20,969745	0,361063	0,001672	0,000604
21,969058	0,345500	0,001701	0,000588
22,969461	0,361125	0,001679	0,000606
23,969340	0,379688	0,001606	0,000610
24,968697	0,362625	0,001668	0,000605
25,968764	0,366875	0,001646	0,000604
26,968882	0,383562	0,001555	0,000597
27,968761	0,378125	0,001603	0,000606
28,969491	0,383625	0,001595	0,000612
29,970130	0,390750	0,001559	0,000609
30,969961	0,385313	0,001577	0,000608
31,969772	0,401625	0,001515	0,000609
32,969673	0,405438	0,001490	0,000604
33,968833	0,401750	0,001522	0,000612
